img1,img2,gt,mask
data/DSIA/train/10728_1_0003/img1.png,data/DSIA/train/10728_1_0003/img2.png,data/DSIA/train/10728_1_0003/img1_warp_gt.png,data/DSIA/train/10728_1_0003/input_mask.png
data/DSIA/train/12425_3_0006/img1.png,data/DSIA/train/12425_3_0006/img2.png,data/DSIA/train/12425_3_0006/img1_warp_gt.png,data/DSIA/train/12425_3_0006/input_mask.png
data/DSIA/train/10544_4_0006/img1.png,data/DSIA/train/10544_4_0006/img2.png,data/DSIA/train/10544_4_0006/img1_warp_gt.png,data/DSIA/train/10544_4_0006/input_mask.png
data/DSIA/train/00611_3_0003/img1.png,data/DSIA/train/00611_3_0003/img2.png,data/DSIA/train/00611_3_0003/img1_warp_gt.png,data/DSIA/train/00611_3_0003/input_mask.png
data/DSIA/train/11280_3_0002/img1.png,data/DSIA/train/11280_3_0002/img2.png,data/DSIA/train/11280_3_0002/img1_warp_gt.png,data/DSIA/train/11280_3_0002/input_mask.png
data/DSIA/train/10370_4_0002/img1.png,data/DSIA/train/10370_4_0002/img2.png,data/DSIA/train/10370_4_0002/img1_warp_gt.png,data/DSIA/train/10370_4_0002/input_mask.png
data/DSIA/train/11035_3_0004/img1.png,data/DSIA/train/11035_3_0004/img2.png,data/DSIA/train/11035_3_0004/img1_warp_gt.png,data/DSIA/train/11035_3_0004/input_mask.png
data/DSIA/train/11190_2_0001/img1.png,data/DSIA/train/11190_2_0001/img2.png,data/DSIA/train/11190_2_0001/img1_warp_gt.png,data/DSIA/train/11190_2_0001/input_mask.png
data/DSIA/train/11390_3_0002/img1.png,data/DSIA/train/11390_3_0002/img2.png,data/DSIA/train/11390_3_0002/img1_warp_gt.png,data/DSIA/train/11390_3_0002/input_mask.png
data/DSIA/train/00009_3_0004/img1.png,data/DSIA/train/00009_3_0004/img2.png,data/DSIA/train/00009_3_0004/img1_warp_gt.png,data/DSIA/train/00009_3_0004/input_mask.png
data/DSIA/train/21870_11_0001/img1.png,data/DSIA/train/21870_11_0001/img2.png,data/DSIA/train/21870_11_0001/img1_warp_gt.png,data/DSIA/train/21870_11_0001/input_mask.png
data/DSIA/train/12331_1_0007/img1.png,data/DSIA/train/12331_1_0007/img2.png,data/DSIA/train/12331_1_0007/img1_warp_gt.png,data/DSIA/train/12331_1_0007/input_mask.png
data/DSIA/train/22364_19_0001/img1.png,data/DSIA/train/22364_19_0001/img2.png,data/DSIA/train/22364_19_0001/img1_warp_gt.png,data/DSIA/train/22364_19_0001/input_mask.png
data/DSIA/train/10221_2_0001/img1.png,data/DSIA/train/10221_2_0001/img2.png,data/DSIA/train/10221_2_0001/img1_warp_gt.png,data/DSIA/train/10221_2_0001/input_mask.png
data/DSIA/train/00197_2_0006/img1.png,data/DSIA/train/00197_2_0006/img2.png,data/DSIA/train/00197_2_0006/img1_warp_gt.png,data/DSIA/train/00197_2_0006/input_mask.png
data/DSIA/train/21038_17_0001/img1.png,data/DSIA/train/21038_17_0001/img2.png,data/DSIA/train/21038_17_0001/img1_warp_gt.png,data/DSIA/train/21038_17_0001/input_mask.png
data/DSIA/train/12457_3_0007/img1.png,data/DSIA/train/12457_3_0007/img2.png,data/DSIA/train/12457_3_0007/img1_warp_gt.png,data/DSIA/train/12457_3_0007/input_mask.png
data/DSIA/train/01874_2_0006/img1.png,data/DSIA/train/01874_2_0006/img2.png,data/DSIA/train/01874_2_0006/img1_warp_gt.png,data/DSIA/train/01874_2_0006/input_mask.png
data/DSIA/train/12636_3_0002/img1.png,data/DSIA/train/12636_3_0002/img2.png,data/DSIA/train/12636_3_0002/img1_warp_gt.png,data/DSIA/train/12636_3_0002/input_mask.png
data/DSIA/train/11277_1_0002/img1.png,data/DSIA/train/11277_1_0002/img2.png,data/DSIA/train/11277_1_0002/img1_warp_gt.png,data/DSIA/train/11277_1_0002/input_mask.png
data/DSIA/train/10905_3_0004/img1.png,data/DSIA/train/10905_3_0004/img2.png,data/DSIA/train/10905_3_0004/img1_warp_gt.png,data/DSIA/train/10905_3_0004/input_mask.png
data/DSIA/train/12484_3_0004/img1.png,data/DSIA/train/12484_3_0004/img2.png,data/DSIA/train/12484_3_0004/img1_warp_gt.png,data/DSIA/train/12484_3_0004/input_mask.png
data/DSIA/train/10310_3_0005/img1.png,data/DSIA/train/10310_3_0005/img2.png,data/DSIA/train/10310_3_0005/img1_warp_gt.png,data/DSIA/train/10310_3_0005/input_mask.png
data/DSIA/train/00530_2_0004/img1.png,data/DSIA/train/00530_2_0004/img2.png,data/DSIA/train/00530_2_0004/img1_warp_gt.png,data/DSIA/train/00530_2_0004/input_mask.png
data/DSIA/train/20605_13_0003/img1.png,data/DSIA/train/20605_13_0003/img2.png,data/DSIA/train/20605_13_0003/img1_warp_gt.png,data/DSIA/train/20605_13_0003/input_mask.png
data/DSIA/train/21303_14_0005/img1.png,data/DSIA/train/21303_14_0005/img2.png,data/DSIA/train/21303_14_0005/img1_warp_gt.png,data/DSIA/train/21303_14_0005/input_mask.png
data/DSIA/train/20121_11_0004/img1.png,data/DSIA/train/20121_11_0004/img2.png,data/DSIA/train/20121_11_0004/img1_warp_gt.png,data/DSIA/train/20121_11_0004/input_mask.png
data/DSIA/train/11700_3_0003/img1.png,data/DSIA/train/11700_3_0003/img2.png,data/DSIA/train/11700_3_0003/img1_warp_gt.png,data/DSIA/train/11700_3_0003/input_mask.png
data/DSIA/train/00103_4_0001/img1.png,data/DSIA/train/00103_4_0001/img2.png,data/DSIA/train/00103_4_0001/img1_warp_gt.png,data/DSIA/train/00103_4_0001/input_mask.png
data/DSIA/train/12552_3_0001/img1.png,data/DSIA/train/12552_3_0001/img2.png,data/DSIA/train/12552_3_0001/img1_warp_gt.png,data/DSIA/train/12552_3_0001/input_mask.png
data/DSIA/train/10096_1_0007/img1.png,data/DSIA/train/10096_1_0007/img2.png,data/DSIA/train/10096_1_0007/img1_warp_gt.png,data/DSIA/train/10096_1_0007/input_mask.png
data/DSIA/train/10368_1_0006/img1.png,data/DSIA/train/10368_1_0006/img2.png,data/DSIA/train/10368_1_0006/img1_warp_gt.png,data/DSIA/train/10368_1_0006/input_mask.png
data/DSIA/train/20182_13_0004/img1.png,data/DSIA/train/20182_13_0004/img2.png,data/DSIA/train/20182_13_0004/img1_warp_gt.png,data/DSIA/train/20182_13_0004/input_mask.png
data/DSIA/train/00100_1_0004/img1.png,data/DSIA/train/00100_1_0004/img2.png,data/DSIA/train/00100_1_0004/img1_warp_gt.png,data/DSIA/train/00100_1_0004/input_mask.png
data/DSIA/train/11756_1_0001/img1.png,data/DSIA/train/11756_1_0001/img2.png,data/DSIA/train/11756_1_0001/img1_warp_gt.png,data/DSIA/train/11756_1_0001/input_mask.png
data/DSIA/train/11006_4_0006/img1.png,data/DSIA/train/11006_4_0006/img2.png,data/DSIA/train/11006_4_0006/img1_warp_gt.png,data/DSIA/train/11006_4_0006/input_mask.png
data/DSIA/train/00486_1_0005/img1.png,data/DSIA/train/00486_1_0005/img2.png,data/DSIA/train/00486_1_0005/img1_warp_gt.png,data/DSIA/train/00486_1_0005/input_mask.png
data/DSIA/train/11039_3_0007/img1.png,data/DSIA/train/11039_3_0007/img2.png,data/DSIA/train/11039_3_0007/img1_warp_gt.png,data/DSIA/train/11039_3_0007/input_mask.png
data/DSIA/train/01032_1_0003/img1.png,data/DSIA/train/01032_1_0003/img2.png,data/DSIA/train/01032_1_0003/img1_warp_gt.png,data/DSIA/train/01032_1_0003/input_mask.png
data/DSIA/train/22634_19_0005/img1.png,data/DSIA/train/22634_19_0005/img2.png,data/DSIA/train/22634_19_0005/img1_warp_gt.png,data/DSIA/train/22634_19_0005/input_mask.png
data/DSIA/train/01602_1_0001/img1.png,data/DSIA/train/01602_1_0001/img2.png,data/DSIA/train/01602_1_0001/img1_warp_gt.png,data/DSIA/train/01602_1_0001/input_mask.png
data/DSIA/train/11665_2_0007/img1.png,data/DSIA/train/11665_2_0007/img2.png,data/DSIA/train/11665_2_0007/img1_warp_gt.png,data/DSIA/train/11665_2_0007/input_mask.png
data/DSIA/train/01242_4_0003/img1.png,data/DSIA/train/01242_4_0003/img2.png,data/DSIA/train/01242_4_0003/img1_warp_gt.png,data/DSIA/train/01242_4_0003/input_mask.png
data/DSIA/train/00398_3_0006/img1.png,data/DSIA/train/00398_3_0006/img2.png,data/DSIA/train/00398_3_0006/img1_warp_gt.png,data/DSIA/train/00398_3_0006/input_mask.png
data/DSIA/train/20123_16_0002/img1.png,data/DSIA/train/20123_16_0002/img2.png,data/DSIA/train/20123_16_0002/img1_warp_gt.png,data/DSIA/train/20123_16_0002/input_mask.png
data/DSIA/train/00279_2_0006/img1.png,data/DSIA/train/00279_2_0006/img2.png,data/DSIA/train/00279_2_0006/img1_warp_gt.png,data/DSIA/train/00279_2_0006/input_mask.png
data/DSIA/train/20333_13_0006/img1.png,data/DSIA/train/20333_13_0006/img2.png,data/DSIA/train/20333_13_0006/img1_warp_gt.png,data/DSIA/train/20333_13_0006/input_mask.png
data/DSIA/train/00697_3_0003/img1.png,data/DSIA/train/00697_3_0003/img2.png,data/DSIA/train/00697_3_0003/img1_warp_gt.png,data/DSIA/train/00697_3_0003/input_mask.png
data/DSIA/train/00090_4_0006/img1.png,data/DSIA/train/00090_4_0006/img2.png,data/DSIA/train/00090_4_0006/img1_warp_gt.png,data/DSIA/train/00090_4_0006/input_mask.png
data/DSIA/train/10514_1_0003/img1.png,data/DSIA/train/10514_1_0003/img2.png,data/DSIA/train/10514_1_0003/img1_warp_gt.png,data/DSIA/train/10514_1_0003/input_mask.png
data/DSIA/train/20333_13_0007/img1.png,data/DSIA/train/20333_13_0007/img2.png,data/DSIA/train/20333_13_0007/img1_warp_gt.png,data/DSIA/train/20333_13_0007/input_mask.png
data/DSIA/train/01183_3_0002/img1.png,data/DSIA/train/01183_3_0002/img2.png,data/DSIA/train/01183_3_0002/img1_warp_gt.png,data/DSIA/train/01183_3_0002/input_mask.png
data/DSIA/train/01134_1_0004/img1.png,data/DSIA/train/01134_1_0004/img2.png,data/DSIA/train/01134_1_0004/img1_warp_gt.png,data/DSIA/train/01134_1_0004/input_mask.png
data/DSIA/train/10332_4_0007/img1.png,data/DSIA/train/10332_4_0007/img2.png,data/DSIA/train/10332_4_0007/img1_warp_gt.png,data/DSIA/train/10332_4_0007/input_mask.png
data/DSIA/train/00906_4_0005/img1.png,data/DSIA/train/00906_4_0005/img2.png,data/DSIA/train/00906_4_0005/img1_warp_gt.png,data/DSIA/train/00906_4_0005/input_mask.png
data/DSIA/train/01815_1_0007/img1.png,data/DSIA/train/01815_1_0007/img2.png,data/DSIA/train/01815_1_0007/img1_warp_gt.png,data/DSIA/train/01815_1_0007/input_mask.png
data/DSIA/train/11754_4_0007/img1.png,data/DSIA/train/11754_4_0007/img2.png,data/DSIA/train/11754_4_0007/img1_warp_gt.png,data/DSIA/train/11754_4_0007/input_mask.png
data/DSIA/train/00216_1_0006/img1.png,data/DSIA/train/00216_1_0006/img2.png,data/DSIA/train/00216_1_0006/img1_warp_gt.png,data/DSIA/train/00216_1_0006/input_mask.png
data/DSIA/train/01098_1_0003/img1.png,data/DSIA/train/01098_1_0003/img2.png,data/DSIA/train/01098_1_0003/img1_warp_gt.png,data/DSIA/train/01098_1_0003/input_mask.png
data/DSIA/train/00635_1_0007/img1.png,data/DSIA/train/00635_1_0007/img2.png,data/DSIA/train/00635_1_0007/img1_warp_gt.png,data/DSIA/train/00635_1_0007/input_mask.png
data/DSIA/train/20398_17_0003/img1.png,data/DSIA/train/20398_17_0003/img2.png,data/DSIA/train/20398_17_0003/img1_warp_gt.png,data/DSIA/train/20398_17_0003/input_mask.png
data/DSIA/train/00758_2_0001/img1.png,data/DSIA/train/00758_2_0001/img2.png,data/DSIA/train/00758_2_0001/img1_warp_gt.png,data/DSIA/train/00758_2_0001/input_mask.png
data/DSIA/train/01431_1_0007/img1.png,data/DSIA/train/01431_1_0007/img2.png,data/DSIA/train/01431_1_0007/img1_warp_gt.png,data/DSIA/train/01431_1_0007/input_mask.png
data/DSIA/train/01392_1_0002/img1.png,data/DSIA/train/01392_1_0002/img2.png,data/DSIA/train/01392_1_0002/img1_warp_gt.png,data/DSIA/train/01392_1_0002/input_mask.png
data/DSIA/train/10579_1_0001/img1.png,data/DSIA/train/10579_1_0001/img2.png,data/DSIA/train/10579_1_0001/img1_warp_gt.png,data/DSIA/train/10579_1_0001/input_mask.png
data/DSIA/train/01107_1_0003/img1.png,data/DSIA/train/01107_1_0003/img2.png,data/DSIA/train/01107_1_0003/img1_warp_gt.png,data/DSIA/train/01107_1_0003/input_mask.png
data/DSIA/train/20782_12_0005/img1.png,data/DSIA/train/20782_12_0005/img2.png,data/DSIA/train/20782_12_0005/img1_warp_gt.png,data/DSIA/train/20782_12_0005/input_mask.png
data/DSIA/train/00151_1_0004/img1.png,data/DSIA/train/00151_1_0004/img2.png,data/DSIA/train/00151_1_0004/img1_warp_gt.png,data/DSIA/train/00151_1_0004/input_mask.png
data/DSIA/train/00190_3_0001/img1.png,data/DSIA/train/00190_3_0001/img2.png,data/DSIA/train/00190_3_0001/img1_warp_gt.png,data/DSIA/train/00190_3_0001/input_mask.png
data/DSIA/train/00070_3_0004/img1.png,data/DSIA/train/00070_3_0004/img2.png,data/DSIA/train/00070_3_0004/img1_warp_gt.png,data/DSIA/train/00070_3_0004/input_mask.png
data/DSIA/train/00637_4_0006/img1.png,data/DSIA/train/00637_4_0006/img2.png,data/DSIA/train/00637_4_0006/img1_warp_gt.png,data/DSIA/train/00637_4_0006/input_mask.png
data/DSIA/train/22457_14_0007/img1.png,data/DSIA/train/22457_14_0007/img2.png,data/DSIA/train/22457_14_0007/img1_warp_gt.png,data/DSIA/train/22457_14_0007/input_mask.png
data/DSIA/train/00390_2_0007/img1.png,data/DSIA/train/00390_2_0007/img2.png,data/DSIA/train/00390_2_0007/img1_warp_gt.png,data/DSIA/train/00390_2_0007/input_mask.png
data/DSIA/train/20907_12_0002/img1.png,data/DSIA/train/20907_12_0002/img2.png,data/DSIA/train/20907_12_0002/img1_warp_gt.png,data/DSIA/train/20907_12_0002/input_mask.png
data/DSIA/train/01541_4_0005/img1.png,data/DSIA/train/01541_4_0005/img2.png,data/DSIA/train/01541_4_0005/img1_warp_gt.png,data/DSIA/train/01541_4_0005/input_mask.png
data/DSIA/train/11009_2_0005/img1.png,data/DSIA/train/11009_2_0005/img2.png,data/DSIA/train/11009_2_0005/img1_warp_gt.png,data/DSIA/train/11009_2_0005/input_mask.png
data/DSIA/train/10243_1_0006/img1.png,data/DSIA/train/10243_1_0006/img2.png,data/DSIA/train/10243_1_0006/img1_warp_gt.png,data/DSIA/train/10243_1_0006/input_mask.png
data/DSIA/train/11068_2_0005/img1.png,data/DSIA/train/11068_2_0005/img2.png,data/DSIA/train/11068_2_0005/img1_warp_gt.png,data/DSIA/train/11068_2_0005/input_mask.png
data/DSIA/train/11120_1_0006/img1.png,data/DSIA/train/11120_1_0006/img2.png,data/DSIA/train/11120_1_0006/img1_warp_gt.png,data/DSIA/train/11120_1_0006/input_mask.png
data/DSIA/train/01069_1_0004/img1.png,data/DSIA/train/01069_1_0004/img2.png,data/DSIA/train/01069_1_0004/img1_warp_gt.png,data/DSIA/train/01069_1_0004/input_mask.png
data/DSIA/train/12218_1_0004/img1.png,data/DSIA/train/12218_1_0004/img2.png,data/DSIA/train/12218_1_0004/img1_warp_gt.png,data/DSIA/train/12218_1_0004/input_mask.png
data/DSIA/train/22726_16_0002/img1.png,data/DSIA/train/22726_16_0002/img2.png,data/DSIA/train/22726_16_0002/img1_warp_gt.png,data/DSIA/train/22726_16_0002/input_mask.png
data/DSIA/train/00257_3_0007/img1.png,data/DSIA/train/00257_3_0007/img2.png,data/DSIA/train/00257_3_0007/img1_warp_gt.png,data/DSIA/train/00257_3_0007/input_mask.png
data/DSIA/train/11180_2_0007/img1.png,data/DSIA/train/11180_2_0007/img2.png,data/DSIA/train/11180_2_0007/img1_warp_gt.png,data/DSIA/train/11180_2_0007/input_mask.png
data/DSIA/train/10847_2_0007/img1.png,data/DSIA/train/10847_2_0007/img2.png,data/DSIA/train/10847_2_0007/img1_warp_gt.png,data/DSIA/train/10847_2_0007/input_mask.png
data/DSIA/train/00426_3_0002/img1.png,data/DSIA/train/00426_3_0002/img2.png,data/DSIA/train/00426_3_0002/img1_warp_gt.png,data/DSIA/train/00426_3_0002/input_mask.png
data/DSIA/train/11547_1_0004/img1.png,data/DSIA/train/11547_1_0004/img2.png,data/DSIA/train/11547_1_0004/img1_warp_gt.png,data/DSIA/train/11547_1_0004/input_mask.png
data/DSIA/train/10870_4_0004/img1.png,data/DSIA/train/10870_4_0004/img2.png,data/DSIA/train/10870_4_0004/img1_warp_gt.png,data/DSIA/train/10870_4_0004/input_mask.png
data/DSIA/train/20815_18_0007/img1.png,data/DSIA/train/20815_18_0007/img2.png,data/DSIA/train/20815_18_0007/img1_warp_gt.png,data/DSIA/train/20815_18_0007/input_mask.png
data/DSIA/train/10246_4_0006/img1.png,data/DSIA/train/10246_4_0006/img2.png,data/DSIA/train/10246_4_0006/img1_warp_gt.png,data/DSIA/train/10246_4_0006/input_mask.png
data/DSIA/train/22094_14_0004/img1.png,data/DSIA/train/22094_14_0004/img2.png,data/DSIA/train/22094_14_0004/img1_warp_gt.png,data/DSIA/train/22094_14_0004/input_mask.png
data/DSIA/train/20489_15_0004/img1.png,data/DSIA/train/20489_15_0004/img2.png,data/DSIA/train/20489_15_0004/img1_warp_gt.png,data/DSIA/train/20489_15_0004/input_mask.png
data/DSIA/train/20006_13_0001/img1.png,data/DSIA/train/20006_13_0001/img2.png,data/DSIA/train/20006_13_0001/img1_warp_gt.png,data/DSIA/train/20006_13_0001/input_mask.png
data/DSIA/train/20067_19_0002/img1.png,data/DSIA/train/20067_19_0002/img2.png,data/DSIA/train/20067_19_0002/img1_warp_gt.png,data/DSIA/train/20067_19_0002/input_mask.png
data/DSIA/train/11461_1_0003/img1.png,data/DSIA/train/11461_1_0003/img2.png,data/DSIA/train/11461_1_0003/img1_warp_gt.png,data/DSIA/train/11461_1_0003/input_mask.png
data/DSIA/train/01871_3_0007/img1.png,data/DSIA/train/01871_3_0007/img2.png,data/DSIA/train/01871_3_0007/img1_warp_gt.png,data/DSIA/train/01871_3_0007/input_mask.png
data/DSIA/train/22451_11_0004/img1.png,data/DSIA/train/22451_11_0004/img2.png,data/DSIA/train/22451_11_0004/img1_warp_gt.png,data/DSIA/train/22451_11_0004/input_mask.png
data/DSIA/train/10810_4_0004/img1.png,data/DSIA/train/10810_4_0004/img2.png,data/DSIA/train/10810_4_0004/img1_warp_gt.png,data/DSIA/train/10810_4_0004/input_mask.png
data/DSIA/train/21362_12_0004/img1.png,data/DSIA/train/21362_12_0004/img2.png,data/DSIA/train/21362_12_0004/img1_warp_gt.png,data/DSIA/train/21362_12_0004/input_mask.png
data/DSIA/train/12549_2_0004/img1.png,data/DSIA/train/12549_2_0004/img2.png,data/DSIA/train/12549_2_0004/img1_warp_gt.png,data/DSIA/train/12549_2_0004/input_mask.png
data/DSIA/train/11791_1_0003/img1.png,data/DSIA/train/11791_1_0003/img2.png,data/DSIA/train/11791_1_0003/img1_warp_gt.png,data/DSIA/train/11791_1_0003/input_mask.png
data/DSIA/train/12063_2_0003/img1.png,data/DSIA/train/12063_2_0003/img2.png,data/DSIA/train/12063_2_0003/img1_warp_gt.png,data/DSIA/train/12063_2_0003/input_mask.png
data/DSIA/train/00489_2_0002/img1.png,data/DSIA/train/00489_2_0002/img2.png,data/DSIA/train/00489_2_0002/img1_warp_gt.png,data/DSIA/train/00489_2_0002/input_mask.png
data/DSIA/train/00426_3_0003/img1.png,data/DSIA/train/00426_3_0003/img2.png,data/DSIA/train/00426_3_0003/img1_warp_gt.png,data/DSIA/train/00426_3_0003/input_mask.png
data/DSIA/train/00162_4_0007/img1.png,data/DSIA/train/00162_4_0007/img2.png,data/DSIA/train/00162_4_0007/img1_warp_gt.png,data/DSIA/train/00162_4_0007/input_mask.png
data/DSIA/train/11154_4_0004/img1.png,data/DSIA/train/11154_4_0004/img2.png,data/DSIA/train/11154_4_0004/img1_warp_gt.png,data/DSIA/train/11154_4_0004/input_mask.png
data/DSIA/train/12245_3_0007/img1.png,data/DSIA/train/12245_3_0007/img2.png,data/DSIA/train/12245_3_0007/img1_warp_gt.png,data/DSIA/train/12245_3_0007/input_mask.png
data/DSIA/train/21937_15_0003/img1.png,data/DSIA/train/21937_15_0003/img2.png,data/DSIA/train/21937_15_0003/img1_warp_gt.png,data/DSIA/train/21937_15_0003/input_mask.png
data/DSIA/train/10760_2_0006/img1.png,data/DSIA/train/10760_2_0006/img2.png,data/DSIA/train/10760_2_0006/img1_warp_gt.png,data/DSIA/train/10760_2_0006/input_mask.png
data/DSIA/train/01826_4_0004/img1.png,data/DSIA/train/01826_4_0004/img2.png,data/DSIA/train/01826_4_0004/img1_warp_gt.png,data/DSIA/train/01826_4_0004/input_mask.png
data/DSIA/train/20901_11_0003/img1.png,data/DSIA/train/20901_11_0003/img2.png,data/DSIA/train/20901_11_0003/img1_warp_gt.png,data/DSIA/train/20901_11_0003/input_mask.png
data/DSIA/train/01219_3_0005/img1.png,data/DSIA/train/01219_3_0005/img2.png,data/DSIA/train/01219_3_0005/img1_warp_gt.png,data/DSIA/train/01219_3_0005/input_mask.png
data/DSIA/train/00101_4_0002/img1.png,data/DSIA/train/00101_4_0002/img2.png,data/DSIA/train/00101_4_0002/img1_warp_gt.png,data/DSIA/train/00101_4_0002/input_mask.png
data/DSIA/train/20513_12_0006/img1.png,data/DSIA/train/20513_12_0006/img2.png,data/DSIA/train/20513_12_0006/img1_warp_gt.png,data/DSIA/train/20513_12_0006/input_mask.png
data/DSIA/train/11301_4_0002/img1.png,data/DSIA/train/11301_4_0002/img2.png,data/DSIA/train/11301_4_0002/img1_warp_gt.png,data/DSIA/train/11301_4_0002/input_mask.png
data/DSIA/train/21420_17_0007/img1.png,data/DSIA/train/21420_17_0007/img2.png,data/DSIA/train/21420_17_0007/img1_warp_gt.png,data/DSIA/train/21420_17_0007/input_mask.png
data/DSIA/train/00218_2_0004/img1.png,data/DSIA/train/00218_2_0004/img2.png,data/DSIA/train/00218_2_0004/img1_warp_gt.png,data/DSIA/train/00218_2_0004/input_mask.png
data/DSIA/train/10871_1_0005/img1.png,data/DSIA/train/10871_1_0005/img2.png,data/DSIA/train/10871_1_0005/img1_warp_gt.png,data/DSIA/train/10871_1_0005/input_mask.png
data/DSIA/train/11278_2_0007/img1.png,data/DSIA/train/11278_2_0007/img2.png,data/DSIA/train/11278_2_0007/img1_warp_gt.png,data/DSIA/train/11278_2_0007/input_mask.png
data/DSIA/train/01846_4_0006/img1.png,data/DSIA/train/01846_4_0006/img2.png,data/DSIA/train/01846_4_0006/img1_warp_gt.png,data/DSIA/train/01846_4_0006/input_mask.png
data/DSIA/train/11037_4_0007/img1.png,data/DSIA/train/11037_4_0007/img2.png,data/DSIA/train/11037_4_0007/img1_warp_gt.png,data/DSIA/train/11037_4_0007/input_mask.png
data/DSIA/train/00003_3_0006/img1.png,data/DSIA/train/00003_3_0006/img2.png,data/DSIA/train/00003_3_0006/img1_warp_gt.png,data/DSIA/train/00003_3_0006/input_mask.png
data/DSIA/train/00376_1_0003/img1.png,data/DSIA/train/00376_1_0003/img2.png,data/DSIA/train/00376_1_0003/img1_warp_gt.png,data/DSIA/train/00376_1_0003/input_mask.png
data/DSIA/train/12545_1_0004/img1.png,data/DSIA/train/12545_1_0004/img2.png,data/DSIA/train/12545_1_0004/img1_warp_gt.png,data/DSIA/train/12545_1_0004/input_mask.png
data/DSIA/train/12090_3_0007/img1.png,data/DSIA/train/12090_3_0007/img2.png,data/DSIA/train/12090_3_0007/img1_warp_gt.png,data/DSIA/train/12090_3_0007/input_mask.png
